name,branch,percentile,category,city,year
"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Computer Engineering,69.8941051,EWS,Karjat,2025
"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Data Science,25.968356,EWS,Karjat,2025
"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Data Science,62.8632493,EWS (II),Karjat,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Computer Engineering,93.9899228,OPEN,Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Computer Engineering,95.3359302,TFWS,Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Computer Engineering,94.2892243,OPEN (Ladies),Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Information Technology,92.6563556,OPEN,Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Information Technology,93.3531469,TFWS,Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Information Technology,92.8770798,OPEN (Ladies),Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Cyber Security,91.3084967,OPEN,Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Cyber Security,93.1561968,TFWS,Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Cyber Security,91.6927138,OPEN (Ladies),Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Electronics and Telecommunication Engg,88.6328671,OPEN,Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Electronics and Telecommunication Engg,90.3566434,TFWS,Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Electronics and Telecommunication Engg,88.1719651,OPEN (Ladies),Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Electronics Engineering ( VLSI Design and Technology),83.7934335,OPEN,Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Electronics Engineering ( VLSI Design and Technology),86.9651776,TFWS,Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Electronics Engineering ( VLSI Design and Technology),84.621564,OPEN (Ladies),Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Electronics and Computer Science,89.4898417,OPEN,Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Electronics and Computer Science,90.3099038,TFWS,Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Electronics and Computer Science,89.2727273,OPEN (Ladies),Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Electronics and Communication (Advanced Communication Technology),85.6182564,OPEN,Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Electronics and Communication (Advanced Communication Technology),88.188033,TFWS,Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Electronics and Communication (Advanced Communication Technology),82.837277,OPEN (Ladies),Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Artificial Intelligence and Data Science,93.5907336,OPEN,Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Artificial Intelligence and Data Science,94.25259,TFWS,Mumbai,2025
"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Artificial Intelligence and Data Science,94.111278,OPEN (Ladies),Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Civil Engineering,15.3499592,NT2 (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Civil Engineering,46.7613499,OBC,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Civil Engineering,51.57164,NT3,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Civil Engineering,70.2628092,TFWS,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Civil Engineering,47.8015007,NT1,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Civil Engineering,58.8525307,NT2,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Civil Engineering,31.9280223,ST (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Civil Engineering,44.5303298,SC,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Civil Engineering,0.1474201,ST,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Civil Engineering,25.968356,VJ,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Civil Engineering,39.6653303,OBC (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Civil Engineering,42.2674623,SC (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Civil Engineering,69.0979021,OPEN,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Civil Engineering,61.796967,OPEN (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Engineering,71.0971787,VJ (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Engineering,81.2846613,NT3,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Engineering,0.2562303,ST,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Engineering,86.6718198,OBC (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Engineering,87.1376478,NT1,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Engineering,83.7934335,NT2,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Engineering,82.3938224,SC,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Engineering,88.2484746,VJ,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Engineering,81.6453226,SC (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Engineering,89.3412389,TFWS,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Engineering,11.4786688,ST (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Engineering,88.3176594,OPEN (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Engineering,86.6223776,OBC,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Engineering,1.0894199,EWS,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Engineering,88.7615737,OPEN,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Engineering,83.7674516,DEF OPEN,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Engineering,73.6159498,DEF OBC,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Information Technology,79.3730892,NT2 (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Information Technology,83.4924535,OBC,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Information Technology,83.2058578,NT3,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Information Technology,71.5830116,VJ (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Information Technology,87.4135301,TFWS,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Information Technology,23.4701479,EWS,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Information Technology,81.6453226,NT2,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Information Technology,75.8001957,SC,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Information Technology,83.5597353,OBC (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Information Technology,68.4887011,VJ,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Information Technology,72.1363369,NT1 (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Information Technology,76.8973331,SC (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Information Technology,85.6421968,OPEN,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Information Technology,45.9245973,DEF OPEN,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Information Technology,26.7336064,DEF OBC,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Information Technology,84.8811189,OPEN (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Automobile Engineering,66.3866132,OBC,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Automobile Engineering,32.6791073,EWS,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Automobile Engineering,73.2612864,TFWS,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Automobile Engineering,49.2256217,NT1,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Automobile Engineering,50.9683037,NT2,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Automobile Engineering,53.7591782,SC,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Automobile Engineering,61.6834321,OBC (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Automobile Engineering,73.8000589,OPEN,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Automobile Engineering,64.7148712,OPEN (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Automobile Engineering,53.6060165,NT3 Ladies (II),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Automobile Engineering,49.2256217,SC Ladies (II),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Mechanical Engineering,63.6512871,OBC,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Mechanical Engineering,51.1762787,NT3,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Mechanical Engineering,70.7504568,TFWS,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Mechanical Engineering,22.0346747,NT1,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Mechanical Engineering,60.8775137,SC,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Mechanical Engineering,40.0432529,OBC (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Mechanical Engineering,35.9909439,SC (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Mechanical Engineering,69.8498837,OPEN,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Mechanical Engineering,8.8248475,DEF OPEN,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Mechanical Engineering,58.2180677,OPEN (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Mechanical Engineering,43.74434,NT2 Ladies (II),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Mechanical Engineering,36.1811489,VJ Ladies (II),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Science and Engineering(Artificial Intelligence and Machine Learning),81.0133535,NT3,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Science and Engineering(Artificial Intelligence and Machine Learning),32.1650475,ST,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Science and Engineering(Artificial Intelligence and Machine Learning),81.3270637,OBC (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Science and Engineering(Artificial Intelligence and Machine Learning),79.98947,NT1,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Science and Engineering(Artificial Intelligence and Machine Learning),80.3575863,NT2,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Science and Engineering(Artificial Intelligence and Machine Learning),76.8955509,SC,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Science and Engineering(Artificial Intelligence and Machine Learning),69.0979021,VJ,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Science and Engineering(Artificial Intelligence and Machine Learning),77.9513058,SC (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Science and Engineering(Artificial Intelligence and Machine Learning),87.3499473,TFWS,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Science and Engineering(Artificial Intelligence and Machine Learning),75.2405919,NT3 (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Science and Engineering(Artificial Intelligence and Machine Learning),81.8021201,NT1 (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Science and Engineering(Artificial Intelligence and Machine Learning),86.675963,OPEN (Ladies),Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Science and Engineering(Artificial Intelligence and Machine Learning),82.8437868,OBC,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Science and Engineering(Artificial Intelligence and Machine Learning),21.6174291,EWS,Kharghar Navi Mumbai,2025
"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Computer Science and Engineering(Artificial Intelligence and Machine Learning),86.4120225,OPEN,Kharghar Navi Mumbai,2025
